idx,age,gender,race,date,purpose
10221,27,1,0,20170104021653885.jpg.chip,0
10222,13,1,0,20170109201622416.jpg.chip,0
10223,21,0,2,20170116161452673.jpg.chip,0
10224,22,0,0,20170110232213323.jpg.chip,2
10225,25,0,1,20170113134148688.jpg.chip,2
10226,26,1,2,20170116182615565.jpg.chip,0
10227,66,0,3,20170119180756808.jpg.chip,0
10228,2,1,3,20161219225432608.jpg.chip,0
10229,65,0,1,20170111195930473.jpg.chip,0
10230,30,1,0,20170103182413737.jpg.chip,0
10231,31,0,2,20170116170847276.jpg.chip,2
10232,4,1,1,20170112210910341.jpg.chip,0
10233,20,1,4,20170103233719339.jpg.chip,0
10234,32,0,0,20170116201315769.jpg.chip,0
10235,43,1,4,20170117204026648.jpg.chip,0
10236,25,1,0,20170116223850990.jpg.chip,0
10237,18,1,0,20170117140340105.jpg.chip,2
10238,25,0,0,20170117134007900.jpg.chip,0
10239,63,0,0,20170113142516276.jpg.chip,0
10240,1,1,0,20170109191345833.jpg.chip,0
10241,27,1,3,20170104223208693.jpg.chip,0
10242,54,0,0,20170113210125997.jpg.chip,0
10243,32,0,2,20170116183717004.jpg.chip,0
10244,24,1,3,20170119171019536.jpg.chip,0
10245,25,0,0,20170116215601291.jpg.chip,0
10246,30,1,1,20170116022055600.jpg.chip,2
10247,47,0,1,20170114034328343.jpg.chip,0
10248,30,1,0,20170117134355934.jpg.chip,0
10249,22,0,0,20170117143335098.jpg.chip,0
10250,50,0,1,20170117001050081.jpg.chip,0
10251,2,1,3,20161219225435504.jpg.chip,1
10252,32,0,4,20170117021536804.jpg.chip,0
10253,54,0,3,20170119210119072.jpg.chip,0
10254,43,0,0,20170114034306574.jpg.chip,0
10255,32,1,1,20170117140943466.jpg.chip,0
10256,26,1,2,20170116192923098.jpg.chip,2
10257,53,0,0,20170111201131358.jpg.chip,0
10258,54,1,1,20170112210508783.jpg.chip,0
10259,25,1,3,20170119151009470.jpg.chip,1
10260,42,0,3,20170112220259809.jpg.chip,0
10261,26,0,1,20170114033050455.jpg.chip,2
10262,39,0,3,20170119203940533.jpg.chip,2
10263,29,1,0,20170117130603900.jpg.chip,0
10264,26,1,1,20170117153740629.jpg.chip,1
10265,1,0,0,20161219222101551.jpg.chip,0
10266,26,0,3,20170119180329325.jpg.chip,0
10267,29,1,3,20170104234632266.jpg.chip,0
10268,24,0,2,20170116163855503.jpg.chip,1
10269,48,0,4,20170104211950852.jpg.chip,0
10270,36,1,2,20170115234956957.jpg.chip,0
10271,61,0,0,20170111171747577.jpg.chip,2
10272,47,0,3,20170119202404381.jpg.chip,2
10273,28,0,2,20170116190050357.jpg.chip,0
10274,21,1,3,20170104231602346.jpg.chip,0
10275,26,0,0,20170120134634767.jpg.chip,1
10276,28,0,0,20170116210101534.jpg.chip,0
10277,42,0,2,20170104172454139.jpg.chip,0
10278,40,0,1,20170113152103014.jpg.chip,2
10279,70,0,0,20170120221817960.jpg.chip,2
10280,38,1,0,20170103183214380.jpg.chip,0
10281,26,1,2,20170117201411430.jpg.chip,0
10282,39,0,3,20170119194650194.jpg.chip,0
10283,48,0,0,20170104211541076.jpg.chip,0
10284,26,1,0,20170117171447434.jpg.chip,1
10285,64,0,3,20170113182054044.jpg.chip,0
10286,40,0,0,20170117145838179.jpg.chip,2
10287,26,0,0,20170116224830372.jpg.chip,2
10288,15,1,0,20170109214133273.jpg.chip,0
10289,76,0,2,20170105174433781.jpg.chip,2
10290,25,1,3,20170117152000516.jpg.chip,0
10291,60,0,3,20170119205502432.jpg.chip,0
10292,35,0,3,20170119151444959.jpg.chip,2
10293,28,0,1,20170113151043367.jpg.chip,0
10294,30,0,2,20170116174750148.jpg.chip,0
10295,29,1,0,20170103183548206.jpg.chip,2
10296,86,1,0,20170120225525242.jpg.chip,0
10297,56,0,0,20170111202409002.jpg.chip,0
10298,85,1,0,20170120221906501.jpg.chip,1
10299,15,0,0,20170110231550866.jpg.chip,0
10300,37,1,1,20170105172932885.jpg.chip,0
10301,10,0,0,20170110221811823.jpg.chip,0
10302,29,0,1,20170113145429766.jpg.chip,0
10303,36,0,1,20170117135812577.jpg.chip,0
10304,24,1,2,20170116165537446.jpg.chip,2
10305,26,0,0,20170117195448787.jpg.chip,2
10306,18,1,0,20170109214557098.jpg.chip,0
10307,28,0,3,20170119194434459.jpg.chip,0
10308,2,0,0,20170110212816271.jpg.chip,0
10309,34,0,0,20170117121628625.jpg.chip,0
10310,4,1,2,20161219142742801.jpg.chip,0
10311,45,1,3,20170119194955123.jpg.chip,0
10312,28,1,3,20170104231433217.jpg.chip,2
10313,23,0,1,20170114033518919.jpg.chip,0
10314,53,0,0,20170117190930257.jpg.chip,0
10315,28,0,3,20170119194431378.jpg.chip,0
10316,65,0,3,20170119205855505.jpg.chip,0
10317,21,0,0,20170103234805676.jpg.chip,0
10318,46,0,3,20170119183110614.jpg.chip,1
10319,7,0,0,20170110215944035.jpg.chip,0
10320,32,1,1,20170116003208929.jpg.chip,0
10321,19,0,0,20170117140608208.jpg.chip,0
10322,26,1,0,20170117175344913.jpg.chip,2
10323,34,0,2,20170119200711947.jpg.chip,0
10324,35,1,1,20170112210403180.jpg.chip,0
10325,29,0,0,20170116214300022.jpg.chip,0
10326,31,0,0,20170104165835728.jpg.chip,2
10327,27,1,2,20161219204245668.jpg.chip,2
10328,56,1,3,20170109141321745.jpg.chip,2
10329,39,1,0,20170103183321298.jpg.chip,0
10330,110,0,0,20170112213500903.jpg.chip,2
10331,25,0,4,20170117195058860.jpg.chip,1
10332,32,0,1,20170113175620388.jpg.chip,0
10333,47,1,3,20170119205256352.jpg.chip,2
10334,24,0,3,20170119165416686.jpg.chip,0
10335,5,1,2,20161219193949523.jpg.chip,2
10336,78,0,0,20170120225240993.jpg.chip,0
10337,65,0,0,20170111210002336.jpg.chip,2
10338,41,1,0,20170103163256248.jpg.chip,0
10339,77,1,2,20170110175320274.jpg.chip,0
10340,26,0,3,20170119180948868.jpg.chip,0
10341,51,1,3,20170109142147935.jpg.chip,1
10342,32,1,0,20170117182439717.jpg.chip,0
10343,35,1,0,20170117134340646.jpg.chip,0
10344,57,1,3,20170109132601018.jpg.chip,0
10345,1,1,3,20161220143303110.jpg.chip,0
10346,31,0,0,20170117191642900.jpg.chip,0
10347,8,0,1,20170113132601079.jpg.chip,0
10348,32,1,0,20170112235000656.jpg.chip,2
10349,47,1,0,20170117160425905.jpg.chip,2
10350,29,0,0,20170104192604087.jpg.chip,2
10351,14,1,0,20170109205406978.jpg.chip,0
10352,53,0,0,20170104184415133.jpg.chip,0
10353,60,0,3,20170119204824288.jpg.chip,1
10354,50,1,0,20170120220951100.jpg.chip,1
10355,26,0,4,20170103235645596.jpg.chip,0
10356,54,0,0,20170116193350285.jpg.chip,0
10357,3,1,0,20161220220147617.jpg.chip,0
10358,24,1,3,20170119171023503.jpg.chip,1
10359,2,0,4,20161221202954025.jpg.chip,1
10360,42,0,0,20170104181513925.jpg.chip,0
10361,34,1,4,20170113011428472.jpg.chip,0
10362,22,0,4,20170104011059408.jpg.chip,0
10363,26,0,3,20170117153142796.jpg.chip,0
10364,6,0,3,20161220145408151.jpg.chip,1
10365,40,0,2,20170116193717434.jpg.chip,0
10366,3,1,0,20170110213304238.jpg.chip,0
10367,32,1,0,20170113000739610.jpg.chip,1
10368,30,1,1,20170113011304520.jpg.chip,0
10369,76,1,0,20170110180142396.jpg.chip,0
10370,38,1,0,20170117154128620.jpg.chip,0
10371,67,1,0,20170110120952264.jpg.chip,0
10372,15,1,3,20170104222618503.jpg.chip,0
10373,53,0,0,20170117163654249.jpg.chip,2
10374,40,0,1,20170117170545162.jpg.chip,0
10375,18,1,1,20170117140105352.jpg.chip,1
10376,26,1,0,20170103181112840.jpg.chip,0
10377,22,1,3,20170119163026429.jpg.chip,0
10378,26,1,0,20170105163517523.jpg.chip,0
10379,79,0,2,20170116194001100.jpg.chip,0
10380,27,0,3,20170119194317923.jpg.chip,0
10381,51,0,0,20170111181750481.jpg.chip,0
10382,30,0,0,20170104201611041.jpg.chip,0
10383,26,1,1,20170112213016277.jpg.chip,0
10384,58,0,0,20170111171747501.jpg.chip,0
10385,31,0,2,20170112003835278.jpg.chip,0
10386,3,1,3,20161219230204712.jpg.chip,0
10387,30,1,2,20170116192730574.jpg.chip,0
10388,25,0,3,20170119171823257.jpg.chip,2
10389,50,0,2,20170119205049471.jpg.chip,2
10390,18,1,0,20170109213933756.jpg.chip,0
10391,37,0,3,20170119202228541.jpg.chip,0
10392,12,0,2,20170104012525810.jpg.chip,2
10393,39,0,2,20170116192520700.jpg.chip,0
10394,29,0,3,20170119170547814.jpg.chip,0
10395,33,1,0,20170109001602570.jpg.chip,0
10396,24,1,3,20170104223551695.jpg.chip,0
10397,1,1,0,20161219203021180.jpg.chip,0
10398,24,1,3,20170119165918215.jpg.chip,1
10399,34,0,2,20170116193015006.jpg.chip,2
10400,52,0,0,20170117135533022.jpg.chip,0
10401,31,0,3,20170104232701442.jpg.chip,2
10402,3,1,0,20170109193421750.jpg.chip,1
10403,26,0,3,20170104232129634.jpg.chip,0
10404,61,0,0,20170117192103475.jpg.chip,1
10405,75,0,2,20170112224347901.jpg.chip,0
10406,35,1,0,20170117145110401.jpg.chip,0
10407,86,0,2,20170112224559130.jpg.chip,1
10408,20,0,0,20170110231653536.jpg.chip,2
10409,9,0,0,20170110224835799.jpg.chip,2
10410,2,1,0,20170109191803520.jpg.chip,0
10411,24,1,3,20170104232256105.jpg.chip,0
10412,69,1,0,20170110175853077.jpg.chip,0
10413,34,0,0,20170103182629265.jpg.chip,0
10414,33,0,0,20170117145924419.jpg.chip,1
10415,24,1,0,20170117145637012.jpg.chip,2
10416,35,1,2,20170116191842610.jpg.chip,0
10417,62,0,0,20170104170229321.jpg.chip,0
10418,22,1,0,20170116220936851.jpg.chip,0
10419,33,1,0,20170117174817183.jpg.chip,1
10420,45,1,1,20170117140432386.jpg.chip,2
10421,65,0,1,20170117191610001.jpg.chip,0
10422,35,1,0,20170104201705201.jpg.chip,0
10423,41,1,0,20170105001044524.jpg.chip,0
10424,23,1,0,20170116221819522.jpg.chip,0
10425,24,1,1,20170115235615800.jpg.chip,0
10426,16,1,0,20170109214508303.jpg.chip,1
10427,58,0,1,20170117193630275.jpg.chip,0
10428,32,0,4,20170116220621484.jpg.chip,0
10429,1,0,2,20161219140540938.jpg.chip,2
10430,16,0,0,20170110232218902.jpg.chip,0
10431,72,1,0,20170110183814706.jpg.chip,2
10432,37,0,0,20170117140102778.jpg.chip,0
10433,31,0,1,20170116024257506.jpg.chip,0
10434,39,1,0,20170105170221811.jpg.chip,2
10435,36,0,1,20170113133851480.jpg.chip,0
10436,48,0,0,20170113183802559.jpg.chip,0
10437,27,0,0,20170117202108094.jpg.chip,0
10438,1,0,4,20161221202006449.jpg.chip,0
10439,30,1,0,20170117143933875.jpg.chip,0
10440,45,0,0,20170117170928114.jpg.chip,0
10441,26,0,1,20170113152913048.jpg.chip,0
10442,42,0,0,20170104205834299.jpg.chip,0
10443,30,0,1,20170117130035831.jpg.chip,0
10444,2,1,2,20161219151151323.jpg.chip,0
10445,50,0,3,20170119205543104.jpg.chip,0
10446,30,0,2,20161219190337805.jpg.chip,1
10447,53,0,3,20170119212002295.jpg.chip,0
10448,26,1,1,20170113000003360.jpg.chip,2
10449,75,0,2,20170110131323894.jpg.chip,0
10450,25,1,1,20170114030648255.jpg.chip,0
10451,65,1,0,20170120225123328.jpg.chip,0
10452,10,0,4,20170103201924664.jpg.chip,0
10453,37,1,2,20170105172724340.jpg.chip,0
10454,55,1,1,20170120221120195.jpg.chip,2
10455,28,1,1,20170117020401850.jpg.chip,0
10456,76,0,1,20170116205605555.jpg.chip,0
10457,27,1,1,20170112213507183.jpg.chip,0
10458,32,0,1,20170116185236084.jpg.chip,0
10459,28,1,2,20170116163936289.jpg.chip,0
10460,22,0,0,20170112202935851.jpg.chip,0
10461,68,0,0,20170117172835921.jpg.chip,0
10462,36,0,0,20170117090959247.jpg.chip,2
10463,26,1,3,20170119193111002.jpg.chip,2
10464,27,0,4,20161219194059843.jpg.chip,0
10465,29,0,1,20170113151537906.jpg.chip,2
10466,34,1,1,20170113011632864.jpg.chip,0
10467,18,1,0,20170109214601671.jpg.chip,1
10468,23,1,4,20170117194314062.jpg.chip,0
10469,26,1,1,20170117202000565.jpg.chip,2
10470,22,0,0,20170116205550916.jpg.chip,0
10471,45,1,1,20170113005725568.jpg.chip,0
10472,26,1,0,20170117171040563.jpg.chip,0
10473,27,1,0,20170117120642103.jpg.chip,0
10474,16,1,0,20170109204409777.jpg.chip,0
10475,46,1,1,20170116233714695.jpg.chip,0
10476,18,0,2,20161219205328564.jpg.chip,0
10477,58,0,0,20170117191805986.jpg.chip,2
10478,54,0,0,20170111203603354.jpg.chip,0
10479,16,0,0,20170110231215944.jpg.chip,2
10480,29,1,1,20170112204807283.jpg.chip,0
10481,8,0,0,20170110220118138.jpg.chip,0
10482,22,0,3,20170117154523094.jpg.chip,2
10483,88,1,0,20170120230330380.jpg.chip,2
10484,62,0,1,20170113142229676.jpg.chip,0
10485,42,0,3,20170119204424727.jpg.chip,0
10486,40,0,0,20170105172450332.jpg.chip,2
10487,42,0,1,20170117171628313.jpg.chip,0
10488,30,0,0,20170117181217157.jpg.chip,0
10489,30,1,3,20170119205427119.jpg.chip,2
10490,1,1,2,20161219212313989.jpg.chip,2
10491,42,0,1,20170113135655554.jpg.chip,0
10492,26,0,1,20170113154843417.jpg.chip,0
10493,50,0,0,20170117160625526.jpg.chip,0
10494,17,1,0,20170103175424111.jpg.chip,0
10495,26,0,1,20170117195155997.jpg.chip,1
10496,32,1,3,20170119200443572.jpg.chip,0
10497,52,1,0,20170109220625669.jpg.chip,1
10498,39,1,2,20170103183338179.jpg.chip,2
10499,8,1,0,20170109203559320.jpg.chip,0
10500,20,1,3,20170119153712943.jpg.chip,0
10501,32,1,1,20170117203130815.jpg.chip,1
10502,31,1,1,20170117135046063.jpg.chip,2
10503,26,1,1,20170116223407063.jpg.chip,0
10504,35,0,3,20170116235352900.jpg.chip,0
10505,54,0,0,20170117171151227.jpg.chip,0
10506,2,1,2,20161219221929879.jpg.chip,0
10507,18,1,0,20170109214042490.jpg.chip,0
10508,30,0,0,20170119180139147.jpg.chip,0
10509,56,1,0,20170110122655288.jpg.chip,0
10510,31,0,2,20170116170840810.jpg.chip,2
10511,65,0,0,20170117204724913.jpg.chip,2
10512,51,0,0,20170117173700337.jpg.chip,2
10513,32,0,3,20170119192340778.jpg.chip,2
10514,36,0,0,20170117181825165.jpg.chip,2
10515,47,1,0,20170109132641773.jpg.chip,2
10516,60,1,0,20170110131846245.jpg.chip,0
10517,58,0,0,20170120222516888.jpg.chip,0
10518,50,1,1,20170112210916132.jpg.chip,1
10519,35,1,1,20170116020406238.jpg.chip,0
10520,31,0,2,20170115205946148.jpg.chip,0
10521,27,0,1,20170113135628651.jpg.chip,0
10522,36,0,0,20170117183228479.jpg.chip,0
10523,54,0,1,20170117142808120.jpg.chip,0
10524,8,1,0,20170109204605797.jpg.chip,0
10525,50,0,3,20170119204844983.jpg.chip,0
10526,26,1,1,20170117155009422.jpg.chip,0
10527,1,0,2,20161219162649582.jpg.chip,0
10528,42,0,2,20170116192551178.jpg.chip,0
10529,28,0,3,20170104220237582.jpg.chip,1
10530,35,1,1,20170112191127473.jpg.chip,0
10531,22,1,2,20170116162853367.jpg.chip,0
10532,50,0,3,20170119202107229.jpg.chip,2
10533,1,0,0,20161220220135250.jpg.chip,0
10534,41,1,4,20170116001848468.jpg.chip,0
10535,20,0,0,20170113184350758.jpg.chip,0
10536,1,0,4,20161221195039712.jpg.chip,0
10537,23,1,3,20170119164541157.jpg.chip,0
10538,26,0,0,20170117200030565.jpg.chip,0
10539,4,1,0,20170110213257550.jpg.chip,0
10540,47,1,0,20170104210658092.jpg.chip,1
10541,31,0,3,20170119195940339.jpg.chip,0
10542,40,0,0,20170117182249476.jpg.chip,0
10543,39,0,1,20170117165839076.jpg.chip,0
10544,24,1,3,20170104223156607.jpg.chip,1
10545,30,1,0,20170116191956794.jpg.chip,2
10546,36,0,4,20170117140440824.jpg.chip,0
10547,61,0,0,20170104212950061.jpg.chip,0
10548,1,1,1,20170109191050443.jpg.chip,2
10549,29,0,0,20170102233617277.jpg.chip,0
10550,42,1,1,20170116160733333.jpg.chip,0
10551,39,0,1,20170116010441172.jpg.chip,0
10552,87,0,0,20170111222120006.jpg.chip,0
10553,26,1,2,20170116184704425.jpg.chip,1
10554,24,0,0,20170111181750330.jpg.chip,0
10555,32,1,0,20170116211831287.jpg.chip,0
10556,62,0,1,20170113185008129.jpg.chip,0
10557,25,0,2,20170104192902767.jpg.chip,1
10558,37,1,0,20170103183009635.jpg.chip,0
10559,50,0,2,20170116191949008.jpg.chip,1
10560,55,0,0,20170120222221343.jpg.chip,0
10561,40,0,0,20170117185306458.jpg.chip,0
10562,20,1,4,20170103224540624.jpg.chip,0
10563,1,1,0,20170109190543118.jpg.chip,0
10564,8,0,1,20170114025855492.jpg.chip,0
10565,23,1,2,20170116173101069.jpg.chip,0
10566,26,0,4,20170108224531895.jpg.chip,2
10567,43,1,0,20170117155106415.jpg.chip,0
10568,3,0,2,20161219204921420.jpg.chip,2
10569,35,0,2,20170104191720503.jpg.chip,1
10570,54,0,3,20170119200516380.jpg.chip,0
10571,11,1,0,20170109203319557.jpg.chip,0
10572,24,1,3,20170117150120578.jpg.chip,0
10573,8,1,2,20161219153017828.jpg.chip,0
10574,29,1,0,20170117130629633.jpg.chip,0
10575,28,0,0,20170117202618479.jpg.chip,0
10576,50,0,4,20170117203237079.jpg.chip,2
10577,31,0,0,20170116182436465.jpg.chip,0
10578,40,0,1,20170113154944000.jpg.chip,2
10579,22,1,4,20170103225112465.jpg.chip,0
10580,15,1,0,20170109213421667.jpg.chip,2
10581,53,1,0,20170110141608191.jpg.chip,0
10582,1,0,2,20161219211244365.jpg.chip,2
10583,40,0,0,20170116235733229.jpg.chip,2
10584,31,1,1,20170116023825964.jpg.chip,0
10585,39,1,0,20170117121735861.jpg.chip,0
10586,45,1,0,20170117193323733.jpg.chip,1
10587,3,1,3,20161219225423312.jpg.chip,1
10588,1,0,2,20161219203335428.jpg.chip,0
10589,47,0,0,20170117135954024.jpg.chip,1
10590,26,0,0,20170116235217494.jpg.chip,0
10591,40,1,0,20170117201542095.jpg.chip,0
10592,1,0,2,20161219222035808.jpg.chip,0
10593,1,0,2,20161219142039985.jpg.chip,0
10594,68,1,0,20170110175345439.jpg.chip,2
10595,26,1,3,20170119193120042.jpg.chip,0
10596,31,0,4,20170108235352933.jpg.chip,1
10597,37,0,0,20170117183624982.jpg.chip,2
10598,30,1,0,20170103180631960.jpg.chip,0
10599,41,0,2,20170117154704827.jpg.chip,0
10600,35,1,1,20170115235811416.jpg.chip,1
10601,1,0,2,20161219190025955.jpg.chip,1
10602,40,1,0,20170104172936762.jpg.chip,2
10603,32,1,1,20170116154724484.jpg.chip,2
10604,24,1,3,20170104231916690.jpg.chip,0
10605,49,0,0,20170104212843900.jpg.chip,0
10606,27,0,3,20170104230432785.jpg.chip,0
10607,44,0,0,20170117155532055.jpg.chip,0
10608,25,0,0,20170117175209600.jpg.chip,2
10609,35,0,0,20170117182852603.jpg.chip,0
10610,45,0,3,20170119171425106.jpg.chip,0
10611,34,1,1,20170116164035846.jpg.chip,0
10612,53,1,0,20170117191020179.jpg.chip,0
10613,27,0,0,20170117192029218.jpg.chip,0
10614,45,0,1,20170117204046200.jpg.chip,1
10615,53,1,0,20170108224819091.jpg.chip,2
10616,27,1,4,20170113011320472.jpg.chip,1
10617,36,1,1,20170113011509561.jpg.chip,0
10618,26,1,2,20170116184454934.jpg.chip,0
10619,26,1,1,20170114031102802.jpg.chip,2
10620,36,1,0,20170117091600475.jpg.chip,1
10621,43,1,1,20170105172848997.jpg.chip,1
10622,15,0,2,20170116181405111.jpg.chip,0
10623,16,0,0,20170110231801615.jpg.chip,0
10624,39,0,4,20170105172836893.jpg.chip,0
10625,78,0,1,20170117190604291.jpg.chip,0
10626,49,0,0,20170105163916587.jpg.chip,0
10627,44,1,1,20170109003554162.jpg.chip,0
10628,35,0,3,20170116210123526.jpg.chip,0
10629,8,1,0,20170109202851846.jpg.chip,0
10630,9,0,0,20170110220130810.jpg.chip,2
10631,70,0,3,20170119205403079.jpg.chip,0
10632,1,0,3,20161220143117879.jpg.chip,0
10633,28,0,0,20170117180607705.jpg.chip,0
10634,28,0,1,20170113175230916.jpg.chip,2
10635,32,1,1,20170116021012241.jpg.chip,0
10636,26,1,0,20170103180235712.jpg.chip,0
10637,32,1,1,20170116000551316.jpg.chip,0
10638,47,0,0,20170104210614252.jpg.chip,0
10639,58,0,1,20170113184850673.jpg.chip,0
10640,75,1,0,20170110183657201.jpg.chip,0
10641,2,1,4,20161221201536537.jpg.chip,0
10642,32,1,1,20170116223034191.jpg.chip,2
10643,88,1,0,20170110183140329.jpg.chip,0
10644,26,1,1,20170112235926962.jpg.chip,0
10645,50,0,0,20170117160733057.jpg.chip,0
10646,26,0,0,20170117171705044.jpg.chip,2
10647,24,1,4,20170105183531601.jpg.chip,0
10648,35,1,0,20170104171631209.jpg.chip,0
10649,14,0,0,20170110232633429.jpg.chip,0
10650,55,1,0,20170117145739403.jpg.chip,0
10651,34,0,0,20170117182749686.jpg.chip,0
10652,38,1,1,20170117170743869.jpg.chip,0
10653,56,1,0,20170117171814213.jpg.chip,1
10654,35,0,0,20170117175619787.jpg.chip,0
10655,53,0,0,20170120222602009.jpg.chip,2
10656,5,1,0,20170109193659649.jpg.chip,1
10657,45,0,1,20170113184246839.jpg.chip,2
10658,45,0,4,20170120134936535.jpg.chip,0
10659,42,0,4,20170117185614642.jpg.chip,0
10660,60,0,2,20170116193528583.jpg.chip,1
10661,28,0,1,20170113174140042.jpg.chip,0
10662,35,0,0,20170117180552033.jpg.chip,0
10663,31,1,0,20170116021126334.jpg.chip,0
10664,8,1,3,20161220220229729.jpg.chip,2
10665,58,0,0,20170117191837444.jpg.chip,2
10666,30,1,0,20170117094404388.jpg.chip,2
10667,28,1,0,20170113001234883.jpg.chip,0
10668,26,0,1,20170116210432431.jpg.chip,0
10669,2,1,3,20161219225905168.jpg.chip,0
10670,73,0,0,20170120230233019.jpg.chip,0
10671,50,1,0,20170116222756898.jpg.chip,0
10672,5,1,3,20161220145018152.jpg.chip,1
10673,23,1,1,20170103223013127.jpg.chip,0
10674,25,0,3,20170119153857705.jpg.chip,0
10675,23,1,4,20170117144906730.jpg.chip,1
10676,26,0,0,20170119175520123.jpg.chip,0
10677,2,0,3,20161220220702081.jpg.chip,0
10678,50,0,0,20170117182140781.jpg.chip,2
10679,30,1,2,20170104192931704.jpg.chip,0
10680,28,0,4,20170116002326539.jpg.chip,0
10681,30,1,0,20170117140336640.jpg.chip,1
10682,18,1,2,20170109212939223.jpg.chip,0
10683,2,0,2,20170110212538628.jpg.chip,0
10684,3,1,0,20170109192746527.jpg.chip,2
10685,38,1,1,20170113010502255.jpg.chip,0
10686,9,0,0,20170110224747751.jpg.chip,2
10687,32,1,1,20170115235050649.jpg.chip,0
10688,35,1,1,20170113011402287.jpg.chip,2
10689,68,0,0,20170117184556032.jpg.chip,0
10690,45,0,0,20170117154252436.jpg.chip,0
10691,1,0,0,20170110213326577.jpg.chip,2
10692,45,0,3,20170119202700364.jpg.chip,1
10693,50,0,0,20170117190657761.jpg.chip,0
10694,42,1,0,20170117163607667.jpg.chip,2
10695,65,0,0,20170120223704629.jpg.chip,0
10696,6,1,3,20170117135341759.jpg.chip,2
10697,52,0,0,20170111202028479.jpg.chip,1
10698,50,0,2,20170104212145355.jpg.chip,0
10699,3,1,0,20170109193021650.jpg.chip,0
10700,29,1,1,20170103183648691.jpg.chip,2
10701,29,0,2,20170116173703903.jpg.chip,2
10702,29,0,0,20170114032035047.jpg.chip,2
10703,9,0,1,20170110225103801.jpg.chip,1
10704,24,1,3,20170119170926830.jpg.chip,2
10705,49,1,3,20170109142436892.jpg.chip,1
10706,59,0,0,20170104212234005.jpg.chip,2
10707,77,0,0,20170111211341479.jpg.chip,2
10708,45,0,1,20170113173605450.jpg.chip,1
10709,50,1,0,20170110143400936.jpg.chip,0
10710,80,0,1,20170111205416943.jpg.chip,0
10711,34,0,3,20170119200628579.jpg.chip,0
10712,14,1,0,20170109205344937.jpg.chip,0
10713,39,0,0,20170104202635938.jpg.chip,2
10714,52,0,0,20170111194922232.jpg.chip,2
10715,51,0,0,20170120222902121.jpg.chip,0
10716,27,0,1,20170119193355931.jpg.chip,0
10717,56,0,0,20170105175625694.jpg.chip,0
10718,10,0,0,20170110220541850.jpg.chip,0
10719,57,0,1,20170117141704960.jpg.chip,2
